BENE_SEX_IDENT_CD,BENE_AGE_CAT_CD,CC_ALZHDMTA,CC_CANCER,CC_CHF,CC_CHRNKIDN,CC_COPD,CC_DEPRESSN,CC_DIABETES,CC_ISCHMCHT,CC_OSTEOPRS,CC_RA_OA,CC_STRKETIA,CC_2_OR_MORE,DUAL_STUS,BENE_COUNT_PA_EQ_12,AVE_PA_PAY_PA_EQ_12,AVE_IP_PAY_PA_EQ_12,AVE_SNF_PAY_PA_EQ_12,AVE_OTH_PAY_PA_EQ_12,AVE_IP_ADM_PA_EQ_12,AVE_SNF_DAYS_PA_EQ_12,BENE_COUNT_PB_EQ_12,AVE_PB_PAY_PB_EQ_12,AVE_CA_PAY_PB_EQ_12,AVE_OP_PAY_PB_EQ_12,AVE_OTH_PAY_PB_EQ_12,AVE_CA_VST_PB_EQ_12,AVE_OP_VST_PB_EQ_12,BENE_COUNT_PC_EQ_12,BENE_COUNT_PD_EQ_12,AVE_PDE_CST_PD_EQ_12,AVE_PDE_PD_EQ_12
1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,69,12198,,,,,,69,12594,7379,3014,2201,18.507,10.072,,36,5205,75.278
1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,111,16411,13518,,,2,,110,16176,8123,5127,2926,19.118,12.673,,112,11484,98.795
1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1743,7354,6666,360,328,0.931,0.852,1644,5832,2890,1697,1245,9.591,6.369,,837,5991,66.081
1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,3630,11340,10110,937,293,1.328,2.421,3543,8723,4082,2766,1875,9.404,10.1,37,3637,9424,91.193
1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,122,21820,17793,3275,752,1.926,8.262,118,10685,5643,3356,1686,10.39,10.839,,119,8159,93.958
1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,523,9696,8184,995,517,1.021,2.128,508,9072,4661,2285,2126,13.669,7.283,,269,6474,78.16
1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1255,12162,10270,1412,480,1.384,3.937,1247,12382,5582,3419,3381,13.015,10.433,,1271,10387,102.711
1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,42,24799,,,,,,41,12943,6698,2921,3324,14.585,11.293,,42,9991,114.548
1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,127,14826,11571,2775,480,1.331,8.528,126,10684,4932,3232,2520,13.27,10.286,,127,11295,105.236
1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,88,17252,13939,,,2.034,,88,14687,6857,3806,4024,17.193,12.807,,89,12461,110.955
1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1369,8667,7851,429,387,1.066,1.02,1306,7523,3672,2453,1398,11.091,6.884,,667,6166,74.621
1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,2319,14156,12501,1241,414,1.637,3.624,2293,10954,5330,3511,2113,11.707,11.231,,2342,9676,101.38
1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,97,14185,12549,,,1.814,,94,10839,5534,3625,1680,11.957,11.011,,44,5044,73.705
1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,176,25595,19795,4631,1169,2.506,10.824,172,15995,8167,5146,2682,11.988,13.68,,173,7939,98.775
1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,513,11351,10071,703,577,1.312,1.359,506,12257,6229,2962,3066,16.142,7.968,,256,6963,83.961
1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1274,16387,13865,2045,477,2.117,5.578,1262,16645,7758,4307,4580,15.365,11.98,,1325,10767,111.276
1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,91,25891,19726,5146,1019,3.604,11.879,91,21272,11672,4986,4614,17.648,13.692,,94,12921,122.979
1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,84,24931,21163,,,2.167,,84,16476,7328,4075,5073,14.155,12.893,,83,11379,108.193
1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,110,18909,16384,1788,737,1.964,5.718,110,18231,10268,3137,4826,22.055,10.473,,115,11913,118.843
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24459,4260,4059,94,107,0.384,0.218,20999,10666,2670,7038,958,5.34,7.133,1314,9402,4594,36.061
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,25155,7670,7221,266,183,0.565,0.705,24343,14359,3612,9100,1647,5.882,9.844,1055,25436,6770,46.711
1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,479,12996,11697,838,461,0.998,1.72,447,9374,3897,4378,1099,7.468,6.978,,204,3281,42.328
1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,490,19644,16929,2001,714,1.267,5.531,475,13340,5123,6712,1505,6.998,10.507,,464,6001,54.985
1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1934,5503,4965,261,277,0.465,0.58,1876,8150,3454,3707,989,10.098,6.714,55,821,3705,43.924
1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1835,9647,8329,870,448,0.701,2.122,1807,11962,4518,5943,1501,9.995,9.889,39,1867,6347,57.88
1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,49,23149,,,,,,48,15037,5758,6273,3006,10.583,9.75,,49,5128,51.245
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,701,8209,7733,235,241,0.649,0.611,668,10944,3983,4890,2071,9.692,10.186,,299,6316,46.602
1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,958,11184,10242,598,344,0.795,1.653,952,10996,3707,4539,2750,8.621,10.705,,952,7304,66.809
1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,141,4837,,,,,,138,7719,3838,2676,1205,12.819,8.471,,69,6354,60.754
1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,154,10067,8008,1243,816,0.766,2.279,152,12817,4631,6112,2074,13.342,11.092,,157,7851,74.529
1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,6335,6381,6173,111,97,0.533,0.253,5753,12816,3721,8298,797,7.406,8.357,277,2486,4584,44.837
1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,4677,11325,10705,376,244,0.805,1.064,4567,19035,5180,12386,1469,7.326,11.676,150,4723,7149,55.466
1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,281,17343,16048,645,650,1.146,1.359,265,12002,5274,5617,1111,9.725,7.547,,118,3517,48.314
1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,220,25588,22184,2089,1315,1.618,5.295,211,13571,5971,6305,1295,8.867,11.422,,211,6230,62.028
1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,780,8392,7793,283,316,0.683,0.756,758,10022,4538,4515,969,12.096,7.781,,352,4593,52.142
1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,689,12433,11466,629,338,0.898,1.621,683,16978,6899,7931,2148,11.755,11.413,,715,6318,65.469
1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,186,8988,,,,,,182,13567,4748,6985,1834,11.753,10.681,,69,7389,53.855
1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,134,15007,13997,,,1.104,,134,15993,5538,7945,2510,10.866,11.731,,137,9951,78.394
1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,65,17180,,,,,,65,15163,6598,6048,2517,16.2,11.4,,67,15343,83.672
1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,21632,4652,4345,149,158,0.429,0.352,19619,11114,3080,6644,1390,7.275,7.629,1232,9654,4653,49.295
1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,19268,8404,7724,418,262,0.623,1.146,18799,15314,4211,8903,2200,7.75,10.613,931,19901,7052,65.152
1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,563,14013,12303,1020,690,1.073,2.268,523,11153,4192,5056,1905,8.472,7.363,,222,4138,53.95
1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,596,22208,18007,3107,1094,1.352,7.755,581,16497,6745,6956,2796,8.623,10.613,,589,6136,72.219
1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1968,5971,5325,346,300,0.536,0.804,1933,9585,3918,4089,1578,11.679,7.349,74,925,4780,58.643
1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1874,9036,7631,1023,382,0.643,2.861,1862,13002,4411,5842,2749,11.706,10.066,49,1931,7256,76.643
1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,68,22382,18206,,,1.412,,67,12515,5766,4252,2497,11.06,10.209,,69,6658,77.797
1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,658,7787,7257,316,214,0.582,0.789,637,11628,3729,4734,3165,11.476,10.936,,264,5406,53.144
1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,628,11759,10480,967,312,0.879,2.774,624,15324,4550,6412,4362,11.627,13.396,,628,8798,80.744
1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,100,7091,,,,,,96,10723,5754,3250,1719,15.792,7.458,,43,8150,69.488
1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,116,11801,9740,,,0.888,,115,16291,6281,6248,3762,17.017,13.757,,118,10421,90.229
1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,12752,7294,6854,212,228,0.624,0.514,11891,13720,4199,7901,1620,9.6,8.877,598,5251,5150,56.348
1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,8544,12492,11599,559,334,0.884,1.528,8364,20727,5925,12099,2703,10.057,12.965,310,8752,7826,75.333
1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,627,17743,15722,1354,667,1.38,3.389,589,14524,6074,6873,1577,11.396,9.535,,229,4448,52.681
1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,505,27695,23409,3263,1023,1.774,7.844,490,21856,8621,10030,3205,10.82,12.171,,493,7017,79.051
1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1568,9585,8779,478,328,0.766,1.26,1544,12994,5515,5514,1965,14.179,9.027,54,660,5134,65.13
1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1338,12678,11455,789,434,0.955,2.296,1330,18595,6649,8212,3734,14.9,11.517,,1363,8425,87.013
1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,91,14977,11974,,,1.319,,91,14562,6043,5146,3373,16.934,9.659,,33,4206,69.061
1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,91,20881,17687,2537,657,1.67,6.516,90,20788,8235,7835,4718,16.356,10.911,,89,7997,91.247
1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,467,11453,10837,270,346,0.767,0.619,460,14030,4953,6004,3073,14.111,11.943,,204,5619,62.309
1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,313,17534,16432,395,707,1.096,1.022,313,22006,7850,8899,5257,15.281,15.984,,315,9977,89.813
1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,99,8631,,,,,,97,11248,5520,3742,1986,18.711,8.979,,37,6080,72.514
1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,84,20920,18298,1940,682,1.286,4.714,84,20257,8455,7110,4692,21.155,13.357,,85,12641,94.753
1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,4000,10419,9705,415,299,1.049,0.897,3704,8646,3605,4148,893,8.43,7.923,60,1863,6648,51.404
1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,6966,15876,14492,1012,372,1.388,2.729,6825,11402,4846,5196,1360,8.17,10.975,81,6864,8818,64.602
1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,147,27227,24301,2176,750,1.687,5.259,141,13189,5438,6346,1405,9.837,8.589,,60,6108,52.683
1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,263,33900,25437,7246,1217,1.913,16.833,255,15562,6930,6641,1991,8.749,12.071,,250,7790,76.544
1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,639,13801,12425,864,512,1.202,1.754,625,9922,5791,3212,919,12.693,8.302,,331,5819,56.541
1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,932,19472,16913,2002,557,1.703,4.819,917,12106,5703,4587,1816,11.942,12.279,,954,8251,75.591
1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,35,29947,21788,,,2.171,,35,13333,7696,3667,1970,12.943,12.343,,35,10870,106.286
1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,154,13332,11894,,,1.305,,150,11164,5222,4099,1843,13.573,11.547,,47,11796,71.979
1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,273,19697,17094,1882,721,1.623,5.996,269,14517,5953,5185,3379,12.1,13.9,,278,10771,89.018
1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,64,30367,25655,3941,771,2.297,7.656,64,15924,7510,5315,3099,15.188,17.313,,65,11326,89.538
1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1280,13822,13057,442,323,1.24,0.916,1214,11391,4726,5699,966,10.603,9.077,,558,6323,57.24
1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1598,22400,20510,1481,409,1.972,4.129,1566,15267,6389,7288,1590,9.499,12.926,,1583,8902,74.701
1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,92,24276,20562,2165,1549,1.913,5.391,89,13030,6832,4973,1225,13.045,8.753,,37,5764,71.243
1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,138,33486,26215,6230,1041,1.964,15.609,135,14036,6825,5183,2028,9.081,10.148,,127,6156,75.142
1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,265,15018,13063,1449,506,1.362,3.004,258,10641,5559,4002,1080,14.039,9.105,,135,7584,68.963
1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,359,23435,19600,3084,751,1.953,7.318,357,15369,7502,5960,1907,13.846,13.373,,353,8815,84.122
1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,34,25180,,,,,,34,17037,8812,5859,2366,13.118,13.853,,31,5281,86.258
1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,68,27714,23292,,,1.838,,68,20779,8037,9614,3128,15.691,18.206,,66,15299,91.106
1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,3353,11629,10664,581,384,1.098,1.536,3153,9933,4093,4233,1607,10.049,8.409,50,1525,6398,65.976
1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,5553,17292,15441,1397,454,1.488,4.078,5442,13231,5147,5933,2151,9.871,12.502,64,5524,9079,85.395
1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,187,26591,22469,3045,1077,2.043,5.733,180,14205,6554,5750,1901,9.939,9.389,,89,4427,57.461
1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,266,33219,26082,6268,869,2.214,17.68,260,17670,7702,7231,2737,9.135,13.885,,261,8250,93.383
1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,618,13568,11923,918,727,1.183,1.926,607,10765,4908,3962,1895,14.73,9.858,,273,7078,79.418
1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,869,18856,15963,2168,725,1.542,5.983,858,14640,6071,5406,3163,13.664,13.502,,881,9645,96.877
1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,44,29103,,,,,,44,19860,8978,7221,3661,11.591,12.636,,47,7208,93.404
1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,129,22518,20046,1714,758,1.465,3.938,124,13969,6207,4943,2819,13.54,13,,56,9549,68.214
1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,211,27375,23409,3652,314,1.758,11.062,208,17345,7122,6529,3694,14.12,16.024,,213,13895,109.836
1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,54,21910,,,,,,53,19438,9861,6619,2958,18.509,16,,54,14850,110.074
1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,2305,14945,13715,784,446,1.332,1.955,2206,14101,5498,6375,2228,12.342,10.025,36,1024,6760,71.396
1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,2830,23567,20940,2000,627,1.941,5.554,2784,19920,7554,9105,3261,12.275,14.854,,2808,9718,95.896
1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,207,29305,24808,2817,1680,2.473,7.039,199,16348,7524,6063,2761,13.573,11.357,,97,5502,68.505
1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,312,38442,30386,6905,1151,2.628,17.676,308,23540,10433,10007,3100,11.568,15.737,,306,8408,100.216
1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,487,13750,12272,851,627,1.253,1.973,480,13874,6591,5135,2148,16.356,8.792,,218,5484,70.835
1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,677,23512,20224,2555,733,2.312,7.097,672,20815,8618,8141,4056,15.283,14.82,,681,10784,106.235
1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,64,42155,31187,9219,1749,2.688,23.563,64,22853,10106,6691,6056,15.984,12.188,,68,8683,103.426
1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,115,26463,23629,1830,1004,1.765,3.635,115,20307,8252,9269,2786,17.878,14.113,,55,7719,75.618
1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,100,38619,33252,4224,1143,2.53,13.26,100,23662,11449,7902,4311,17.59,16.94,,100,11075,111.09
1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,64,36143,30095,5055,993,2.75,14.797,63,24531,10415,9075,5041,18.444,16.81,,66,17276,118.621
1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1234,12868,12094,437,337,1.059,1.025,1099,8170,3546,3462,1162,7.837,6.679,,525,4393,43.821
1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1483,15749,14461,657,631,1.154,1.748,1446,11109,4660,4795,1654,8.326,9.285,,1483,7660,61.218
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,73,47264,42003,,,2.384,,71,21713,9115,9858,2740,7.606,11.127,,70,8144,70.3
1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,192,10403,9250,,,1.031,,187,9397,4650,3512,1235,12.251,6.898,,81,4518,46.457
1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,303,15729,13297,1956,476,1.191,5.073,299,10736,4605,3757,2374,11.789,9.709,,308,7388,74.416
1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,87,22995,20548,2038,409,1.644,4.333,87,14988,5927,6388,2673,11.31,15.368,,88,11416,78.83
1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,830,13873,13238,179,456,1.152,0.464,777,9608,4288,4366,954,9.624,7.372,,337,4692,54.101
1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,819,17959,16554,833,572,1.396,1.944,803,13833,5613,6703,1517,9.838,10.331,,805,7269,67.79
1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,72,29776,24632,4404,740,1.986,12.444,70,15231,7697,6347,1187,9.771,13.043,,71,7349,77.577
1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,176,12549,11102,,,1.136,,171,8891,4822,3222,847,14.544,7.86,,78,3795,58.013
1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,222,16505,14757,1172,576,1.455,3.194,220,13010,5640,4746,2624,13.191,9.459,,228,7238,78.504
1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,36,29244,,,,,,36,15105,6964,5957,2184,14.278,15.083,,36,10497,92.111
1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1018,13077,11990,625,462,1.14,1.408,926,10074,3972,4336,1766,9.819,7.582,,423,5700,60.34
1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1208,17311,15458,1406,447,1.315,4.142,1174,13171,5021,5589,2561,10.208,10.758,,1207,9461,89.46
1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,52,28621,24024,,,1.558,,52,17523,7988,6243,3292,8.904,11.692,,51,5561,87.863
1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,187,11655,9736,1004,915,1.07,2.465,182,8307,4368,2421,1518,15.451,7.286,,85,4757,62.353
1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,274,15279,12894,1725,660,1.193,4.697,273,12961,5009,4376,3576,13.96,9.971,,281,10299,97.858
1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,61,29615,,,,,,61,21507,7549,7858,6100,15.049,16.246,,60,14145,105.533
1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1192,14526,13464,517,545,1.261,1.28,1125,12602,5347,5727,1528,12.268,8.837,,495,5582,68.063
1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1107,18345,16672,1127,546,1.399,2.899,1088,16091,6140,7229,2722,12.074,11.813,,1110,9586,95.521
1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,90,29489,26081,,,2.056,,88,14102,6946,5206,1950,12.386,9.625,,34,3191,62.794
1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,102,30744,24883,4661,1200,2.078,12.539,100,18563,7824,6514,4225,13.11,13.53,,95,7522,94.674
1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,261,12224,11081,592,551,1.153,1.33,260,12065,5797,3942,2326,17.108,8.962,,131,5352,85.634
1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,338,17343,15732,1018,593,1.491,2.994,338,17959,7639,6647,3673,16.929,11.417,,347,9848,106.571
1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,31,28152,,,,,,,,,,,,,,32,11404,104.375
1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,42,27892,,,,,,42,17682,6095,7381,4206,14.571,12.952,,45,12069,113.911
1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,498,20139,18481,948,710,1.888,2.432,454,10236,5118,4030,1088,10.714,8.502,,232,7454,68.784
1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,965,27805,25126,1974,705,2.375,5.246,948,12436,6499,4318,1619,10.126,12.383,,960,10129,80.338
1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,40,50263,41213,7288,1762,3.45,17.55,38,15199,8830,3973,2396,10.368,10.5,,40,7994,85.9
1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,131,15505,13865,965,675,1.855,2.603,127,9701,5153,3371,1177,15.213,8.016,,67,5601,62.552
1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,288,25278,22412,2177,689,2.576,5.753,283,13116,6859,4366,1891,12.307,11.951,,298,9535,86.04
1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,41,37314,32819,,,3.024,,40,14925,8310,4801,1814,13.325,14.05,,37,11290,78.892
1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,310,20331,19235,475,621,2.068,1.097,291,11322,5781,4546,995,11.519,9.595,,148,6352,65.155
1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,586,34081,30512,3037,532,2.988,8.392,570,15635,7950,6073,1612,11.005,13.73,,575,9656,82.87
1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,59,42026,35475,5467,1084,3.695,17.034,59,18718,11454,5684,1580,11.254,14.102,,56,9409,96.661
1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,109,23420,21710,998,712,2.431,2.651,107,13322,7245,4322,1755,16.252,10.71,,52,6494,82.385
1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,263,32001,28007,3138,856,3.335,8.388,260,17247,9010,5736,2501,14.423,14.315,,266,9214,94.771
1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,36,34950,,,,,,36,22542,10653,8907,2982,12.417,12.694,,35,14179,107.743
1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,33,31642,,,,,,32,21289,10127,9000,2162,17.75,20.094,,33,11705,111.848
1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,377,24999,23181,1019,799,1.907,2.374,348,12955,6219,4601,2135,11.991,9.425,,181,5732,74.967
1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,813,28180,24302,3068,810,2.341,8.541,788,14470,6774,5033,2663,11.513,13.522,,809,11438,104.309
1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,44,43927,32171,9366,2390,2.864,27.591,44,20679,9693,8345,2641,10.023,15.045,,44,7496,108.114
1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,102,19187,16509,1786,892,1.588,4.627,98,11292,5837,2447,3008,16.755,9.276,,56,6907,74.429
1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,246,25729,21896,2832,1001,2.488,8.037,246,16378,8012,4949,3417,15.866,14.402,,251,10573,110.789
1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,43,41417,,,,,,43,19678,8440,6198,5040,16.907,17.535,,43,18754,128.86
1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,447,21957,20277,995,685,2.054,2.204,427,14586,6751,5517,2318,13.867,10.407,,190,8503,76.642
1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,753,32687,28712,3203,772,2.947,9.004,741,18594,8766,6677,3151,13.135,14.772,,749,10847,112.996
1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,118,46631,35542,10068,1021,3.839,26.364,118,21295,10560,7088,3647,12.788,14.229,,114,10341,112.746
1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,171,24590,22221,1467,902,2.52,3.76,170,16115,8536,4359,3220,16.965,10.071,,87,6024,87.621
1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,362,33446,28857,3135,1454,3.169,8.254,361,22962,10983,7015,4964,17.454,14.986,,364,13230,122
1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,54,48284,35738,11293,1253,4.444,26.222,54,25733,12858,8752,4123,17.685,16.685,,56,10396,117.268
1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,51,38307,33161,3778,1368,2.608,10.98,51,21324,10388,6496,4440,16.922,16.216,,53,13755,124.075
1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,39,40122,34971,,,3.564,,39,22927,11198,6275,5454,19.154,17.231,,39,14010,108.026
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8488,2101,1871,67,163,0.192,0.141,7735,3005,1230,1026,749,4.93,3.134,1438,4389,2831,41.424
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9000,4285,3732,299,254,0.348,0.83,8759,4392,1779,1296,1317,5.484,5.237,1048,9985,4236,49.493
1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,245,7576,6584,,,0.457,,232,5998,3829,1389,780,7.961,5.017,,105,3722,42.667
1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,273,10484,8405,1510,569,0.736,3.839,268,6887,3211,2301,1375,7.597,9.265,,281,3940,57.238
1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1021,2640,2197,186,257,0.256,0.389,996,4426,2240,1178,1008,8.927,4.013,64,521,3343,46.935
1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1078,5051,3979,814,258,0.362,2.237,1061,5974,2820,1443,1711,8.99,5.851,48,1148,4287,53.784
1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,32,,,,,,,32,11253,3548,2564,5141,7.813,6.281,,32,2967,60.656
1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,123,9019,,,,,,122,6664,3205,2076,1383,9.352,6.426,,55,7042,49.527
1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,461,9152,8364,629,159,0.666,1.818,459,7394,3105,2221,2068,7.917,8.832,,467,6655,75.347
1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,87,8331,,,,,,87,10321,3886,1883,4552,9.678,6.287,,87,7516,75.598
1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,13819,3277,3131,36,110,0.305,0.088,13026,4031,1689,1949,393,6.415,3.678,1306,6503,2757,44.889
1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,8153,5173,4831,164,178,0.424,0.429,7949,5162,2213,2303,646,7.032,5.793,624,8744,4073,55.074
